u,i,t,pct_rank
1751,2125,1675775422.0,0.41304347826086957
1751,2125,1675775428.0,0.43478260869565216
1751,2125,1675775433.0,0.45652173913043476
1751,2125,1675775437.0,0.4782608695652174
1751,1367,1675775452.0,0.5
1751,7116,1675775456.0,0.5217391304347826
1751,7134,1675775467.0,0.5434782608695652
1751,45,1675775475.0,0.5652173913043478
1751,45,1675775482.0,0.5869565217391305
1751,45,1675775491.0,0.6086956521739131
1751,3055,1675775508.0,0.6304347826086957
1751,3055,1675775512.0,0.6521739130434783
1751,3055,1675775516.0,0.6739130434782609
1751,3055,1675775521.0,0.6956521739130435
1751,3055,1675775526.0,0.717391304347826
1751,7113,1675775538.0,0.7391304347826086
1751,7113,1675775542.0,0.7608695652173914
1751,7113,1675775548.0,0.782608695652174
1752,7974,1697817737.0,0.037037037037037035
1752,11185,1715882292.0,0.07407407407407407
1752,11185,1715883118.0,0.1111111111111111
1752,11185,1715883125.0,0.14814814814814814
1752,11185,1715883137.0,0.18518518518518517
1752,11185,1715883167.0,0.2222222222222222
1752,11185,1715883174.0,0.25925925925925924
1752,11185,1715883181.0,0.2962962962962963
1752,11185,1715883186.0,0.3333333333333333
1752,11185,1715883192.0,0.37037037037037035
1752,8999,1715886308.0,0.4074074074074074
1752,8999,1715886328.0,0.4444444444444444
1752,8999,1715886338.0,0.48148148148148145
1752,8999,1715886348.0,0.5185185185185185
1752,8999,1715886357.0,0.5555555555555556
1752,8999,1715886367.0,0.5925925925925926
1752,8999,1715886379.0,0.6296296296296297
1752,8999,1716562464.0,0.6666666666666666
1752,8999,1716562467.0,0.7037037037037037
1752,8999,1716562469.0,0.7407407407407407
1752,8999,1716562472.0,0.7777777777777778
1753,9562,1712063816.0,0.2
1753,7448,1712139236.0,0.4
1753,2980,1714584078.0,0.6
1754,11187,1673878767.0,0.2
1754,8100,1684932097.0,0.4
1754,2593,1692197034.0,0.6
1755,11189,1673267632.0,0.058823529411764705
1755,4350,1673267640.0,0.11764705882352941
1755,4001,1674752448.0,0.17647058823529413
1755,1734,1681232389.0,0.23529411764705882
1755,5622,1681232393.0,0.29411764705882354
1755,3404,1681232395.0,0.35294117647058826
1755,6904,1682338052.0,0.4117647058823529
1755,1403,1683541216.0,0.47058823529411764
1755,7869,1683541255.0,0.5294117647058824
1755,2493,1683977517.0,0.5882352941176471
1755,11190,1685120847.0,0.6470588235294118
1755,8461,1686249430.0,0.7058823529411765
1755,5140,1695918380.0,0.7647058823529411
1756,2953,1674294707.0,0.1
1756,4343,1675348464.0,0.2
1756,1760,1679486127.0,0.3
1756,4571,1680791008.0,0.4
1756,4343,1694859908.0,0.5
1756,4343,1704732580.0,0.6
1756,11191,1706115974.0,0.7
1757,10976,1683738246.0,0.3333333333333333
1757,3811,1696946326.0,0.6666666666666666
1758,3251,1674140779.0,0.25
1758,2718,1689780034.0,0.5
1758,4210,1689780039.0,0.75
1759,2356,1673017775.0,0.029411764705882353
1759,2758,1676377032.0,0.058823529411764705
1759,11194,1676377036.0,0.08823529411764706
1759,5033,1676377086.0,0.11764705882352941
1759,5034,1676377091.0,0.14705882352941177
1759,5065,1678114585.0,0.17647058823529413
1759,5067,1679061170.0,0.20588235294117646
1759,5072,1679916519.0,0.23529411764705882
1759,5073,1680014082.0,0.2647058823529412
1759,128,1681838306.0,0.29411764705882354
1759,167,1681838373.0,0.3235294117647059
1759,11195,1681838384.0,0.35294117647058826
1759,7089,1682084187.0,0.38235294117647056
1759,4366,1682084251.0,0.4117647058823529
1759,6829,1683209623.0,0.4411764705882353
1759,42,1683209628.0,0.47058823529411764
1759,11196,1689592997.0,0.5
1759,4725,1707914432.0,0.5294117647058824
1759,7877,1709560678.0,0.5588235294117647
1759,546,1709560683.0,0.5882352941176471
1759,6564,1709560697.0,0.6176470588235294
1759,2774,1710153536.0,0.6470588235294118
1759,5061,1710153635.0,0.6764705882352942
1759,1460,1711448314.0,0.7058823529411765
1759,11083,1711448321.0,0.7352941176470589
1759,8280,1711448328.0,0.7647058823529411
1759,4014,1713613177.0,0.7941176470588235
1760,11197,1677167380.0,0.041666666666666664
1760,11198,1678376691.0,0.08333333333333333
1760,2094,1678802596.0,0.125
1760,11199,1681835897.0,0.16666666666666666
1760,5331,1681835902.0,0.20833333333333334
1760,11200,1683537166.0,0.25
1760,11201,1684142971.0,0.2916666666666667
1760,11202,1695663282.0,0.3333333333333333
1760,8812,1702291746.0,0.375
1760,11203,1708423894.0,0.4166666666666667
1760,11204,1709719541.0,0.4583333333333333
1760,2094,1709719544.0,0.5
1760,8758,1710856394.0,0.5416666666666666
1760,10959,1710856395.0,0.5833333333333334
1760,8903,1714557842.0,0.625
1760,11205,1715939609.0,0.6666666666666666
1760,11206,1715939620.0,0.7083333333333334
1760,11207,1718727739.0,0.75
1760,11208,1723114433.0,0.7916666666666666
1761,6434,1673353757.0,0.3333333333333333
1761,42,1704705879.0,0.6666666666666666
1762,5018,1672758768.0,0.1111111111111111
1762,6688,1675092316.0,0.2222222222222222
1762,10459,1677159044.0,0.3333333333333333
1762,1034,1677159049.0,0.4444444444444444
1762,1017,1677159058.0,0.5555555555555556
1762,1232,1691235517.0,0.6666666666666666
1762,6237,1691235523.0,0.7777777777777778
1763,9476,1674237777.0,0.045454545454545456
1763,4188,1679594833.0,0.09090909090909091
1763,5540,1682099968.0,0.13636363636363635
1763,7274,1682099972.0,0.18181818181818182
1763,1400,1684153629.0,0.22727272727272727
1763,11214,1686575920.0,0.2727272727272727
1763,1643,1686575923.0,0.3181818181818182
1763,3581,1692984265.0,0.36363636363636365
1763,7361,1692984270.0,0.4090909090909091
1763,11215,1698240992.0,0.45454545454545453
1763,10962,1698240996.0,0.5
1763,6980,1701868452.0,0.5454545454545454
1763,2024,1706190206.0,0.5909090909090909
1763,879,1708706370.0,0.6363636363636364
1763,893,1708706375.0,0.6818181818181818
1763,11216,1710426096.0,0.7272727272727273
1763,1767,1710426100.0,0.7727272727272727
1764,11217,1697922203.0,0.2
1764,6537,1704320851.0,0.4
1764,11218,1704320856.0,0.6
1765,8566,1698763836.0,0.06666666666666667
1765,4235,1698763844.0,0.13333333333333333
1765,2520,1700145589.0,0.2
1765,209,1701079241.0,0.26666666666666666
1765,11222,1701079244.0,0.3333333333333333
1765,11161,1706279315.0,0.4
1765,1446,1708011623.0,0.4666666666666667
1765,8530,1708347993.0,0.5333333333333333
1765,5077,1708347995.0,0.6
1765,8990,1712670672.0,0.6666666666666666
1765,8391,1714996360.0,0.7333333333333333
1766,2371,1672936445.0,0.3333333333333333
1766,11224,1689270325.0,0.6666666666666666
1767,1126,1682104387.0,0.14285714285714285
1767,1663,1684514697.0,0.2857142857142857
1767,1662,1686307451.0,0.42857142857142855
1767,6253,1686337301.0,0.5714285714285714
1767,2438,1686337309.0,0.7142857142857143
1768,2739,1684312793.0,0.043478260869565216
1768,2739,1685441166.0,0.08695652173913043
1768,6434,1686646213.0,0.13043478260869565
1768,1397,1686646218.0,0.17391304347826086
1768,10901,1687855453.0,0.21739130434782608
1768,2132,1687855460.0,0.2608695652173913
1768,1965,1692696556.0,0.30434782608695654
1768,11229,1693901542.0,0.34782608695652173
1768,7698,1701787924.0,0.391304347826087
1768,3471,1715005513.0,0.43478260869565216
1768,3471,1716990828.0,0.4782608695652174
1768,3471,1716990832.0,0.5217391304347826
1768,611,1716991242.0,0.5652173913043478
1768,3471,1717142384.0,0.6086956521739131
1768,3471,1717142388.0,0.6521739130434783
1768,3471,1717142394.0,0.6956521739130435
1768,3043,1718203533.0,0.7391304347826086
1768,1752,1718203536.0,0.782608695652174
1769,11231,1676576834.0,0.3333333333333333
1769,11232,1718023916.0,0.6666666666666666
1770,2168,1673022866.0,0.16666666666666666
1770,4767,1678807231.0,0.3333333333333333
1770,5882,1709651080.0,0.5
1770,11083,1718899109.0,0.6666666666666666
1771,10736,1675174133.0,0.05
1771,3383,1675174146.0,0.1
1771,3022,1675174170.0,0.15
1771,3022,1675174180.0,0.2
1771,8792,1675174195.0,0.25
1771,11233,1675174206.0,0.3
1771,3022,1677926149.0,0.35
1771,3022,1677926159.0,0.4
1771,3022,1677926180.0,0.45
1771,3022,1677926189.0,0.5
1771,3022,1677926199.0,0.55
1771,3316,1681218503.0,0.6
1771,11045,1681218510.0,0.65
1771,11045,1681218542.0,0.7
1771,3326,1681218825.0,0.75
1772,11235,1674896729.0,0.045454545454545456
1772,6119,1688059353.0,0.09090909090909091
1772,6267,1688904546.0,0.13636363636363635
1772,8990,1688913453.0,0.18181818181818182
1772,866,1691102322.0,0.22727272727272727
1772,4093,1695144627.0,0.2727272727272727
1772,11064,1695144630.0,0.3181818181818182
1772,3681,1698772940.0,0.36363636363636365
1772,323,1698772943.0,0.4090909090909091
1772,11236,1700605075.0,0.45454545454545453
1772,788,1701592742.0,0.5
1772,5270,1702714944.0,0.5454545454545454
1772,4288,1704821165.0,0.5909090909090909
1772,4438,1705145892.0,0.6363636363636364
1772,11237,1706964359.0,0.6818181818181818
1772,11238,1706964390.0,0.7272727272727273
1772,5483,1708464848.0,0.7727272727272727
1773,3605,1710782766.0,0.14285714285714285
1773,3609,1715682650.0,0.2857142857142857
1773,2100,1724775787.0,0.42857142857142855
1773,2779,1724775798.0,0.5714285714285714
1773,2779,1724775804.0,0.7142857142857143
1774,250,1676903887.0,0.03571428571428571
1774,4286,1677234469.0,0.07142857142857142
1774,6122,1678363532.0,0.10714285714285714
1774,238,1679580880.0,0.14285714285714285
1774,7620,1679580884.0,0.17857142857142858
1774,1676,1680107107.0,0.21428571428571427
1774,8343,1680714998.0,0.25
1774,705,1681315870.0,0.2857142857142857
1774,11239,1683131864.0,0.32142857142857145
1774,250,1686818839.0,0.35714285714285715
1774,4286,1686818844.0,0.39285714285714285
1774,6122,1688391290.0,0.42857142857142855
1774,238,1692878454.0,0.4642857142857143
1774,705,1692878458.0,0.5
1774,11239,1692878465.0,0.5357142857142857
1774,8343,1692878471.0,0.5714285714285714
1774,7620,1692878478.0,0.6071428571428571
1774,1676,1692878484.0,0.6428571428571429
1774,4286,1697480075.0,0.6785714285714286
1774,6122,1698769264.0,0.7142857142857143
1774,8343,1702654453.0,0.75
1774,7620,1702654460.0,0.7857142857142857
1775,3285,1674468886.0,0.125
1775,2408,1695213799.0,0.25
1775,1520,1698335918.0,0.375
1775,463,1699443717.0,0.5
1775,7778,1700653685.0,0.625
1775,1436,1709141061.0,0.75
1776,8788,1678193646.0,0.2
1776,11241,1686739323.0,0.4
1776,1699,1686739326.0,0.6
1777,11242,1695122791.0,0.3333333333333333
1777,188,1700046193.0,0.6666666666666666
1778,11244,1689857816.0,0.25
1778,6097,1689857820.0,0.5
1778,1422,1692791869.0,0.75
1779,7892,1675953722.0,0.1
1779,11245,1693589303.0,0.2
1779,7739,1695727430.0,0.3
1779,6795,1695727444.0,0.4
1779,9558,1695727452.0,0.5
1779,11210,1695727468.0,0.6
1779,1524,1696417418.0,0.7
1780,1796,1674746650.0,0.1111111111111111
1780,2586,1678355993.0,0.2222222222222222
1780,8799,1680256968.0,0.3333333333333333
1780,9318,1689240411.0,0.4444444444444444
1780,3015,1692958542.0,0.5555555555555556
1780,6198,1698231739.0,0.6666666666666666
1780,336,1699954220.0,0.7777777777777778
1781,11251,1702045240.0,0.3333333333333333
1781,11252,1702045243.0,0.6666666666666666
1782,11253,1683977277.0,0.2
1782,1742,1702047982.0,0.4
1782,1742,1705671303.0,0.6
1783,3109,1689597026.0,0.1111111111111111
1783,11216,1719838259.0,0.2222222222222222
1783,3476,1724252357.0,0.3333333333333333
1783,2475,1724252379.0,0.4444444444444444
1783,1371,1724252381.0,0.5555555555555556
1783,4891,1724252383.0,0.6666666666666666
1783,185,1724252384.0,0.7777777777777778
1784,8213,1673544861.0,0.14285714285714285
1784,8275,1673544868.0,0.2857142857142857
1784,9079,1673544997.0,0.42857142857142855
1784,11171,1673545003.0,0.5714285714285714
1784,7824,1679330444.0,0.7142857142857143
1785,7527,1680200554.0,0.3333333333333333
1785,1596,1692964370.0,0.6666666666666666
1786,7770,1677168182.0,0.07142857142857142
1786,6036,1677168188.0,0.14285714285714285
1786,1419,1678197875.0,0.21428571428571427
1786,11146,1678197928.0,0.2857142857142857
1786,11257,1679581722.0,0.35714285714285715
1786,11258,1679581746.0,0.42857142857142855
1786,189,1679581758.0,0.5
1786,3531,1679581766.0,0.5714285714285714
1786,10359,1679584038.0,0.6428571428571429
1786,3367,1680522134.0,0.7142857142857143
1786,2767,1684251560.0,0.7857142857142857
1787,9885,1688485934.0,0.07142857142857142
1787,11259,1697631082.0,0.14285714285714285
1787,9885,1706192910.0,0.21428571428571427
1787,10210,1706710743.0,0.2857142857142857
1787,3397,1709730833.0,0.35714285714285715
1787,5425,1711031710.0,0.42857142857142855
1787,6563,1714580711.0,0.5
1787,11260,1718191773.0,0.5714285714285714
1787,3397,1718273086.0,0.6428571428571429
1787,4568,1723288960.0,0.7142857142857143
1787,3242,1723288963.0,0.7857142857142857
1788,11262,1686234172.0,0.08333333333333333
1788,11262,1686234178.0,0.16666666666666666
1788,11262,1686234188.0,0.25
1788,11262,1688482181.0,0.3333333333333333
1788,11262,1688482184.0,0.4166666666666667
1788,11262,1688482187.0,0.5
1788,11262,1688482190.0,0.5833333333333334
1788,11262,1690290694.0,0.6666666666666666
1788,11262,1690290697.0,0.75
1789,1266,1674577516.0,0.2
1789,11263,1678535453.0,0.4
1789,11264,1698318899.0,0.6
1790,11267,1676563602.0,0.047619047619047616
1790,3221,1676909316.0,0.09523809523809523
1790,4438,1678113612.0,0.14285714285714285
1790,7736,1678113615.0,0.19047619047619047
1790,7440,1681552773.0,0.23809523809523808
1790,4353,1681553097.0,0.2857142857142857
1790,1600,1686586960.0,0.3333333333333333
1790,5038,1689591653.0,0.38095238095238093
1790,11268,1705335707.0,0.42857142857142855
1790,878,1705576500.0,0.47619047619047616
1790,5607,1705671178.0,0.5238095238095238
1790,276,1706628337.0,0.5714285714285714
1790,133,1707835936.0,0.6190476190476191
1790,5607,1710174679.0,0.6666666666666666
1790,11268,1710174688.0,0.7142857142857143
1790,2119,1712316652.0,0.7619047619047619
1791,2371,1673266148.0,0.25
1791,2374,1673266152.0,0.5
1791,7064,1674044334.0,0.75
1792,4844,1705923484.0,0.3333333333333333
1792,4839,1705923490.0,0.6666666666666666
1793,1752,1676467603.0,0.3333333333333333
1793,8808,1684935003.0,0.6666666666666666
1794,5325,1678183933.0,0.05555555555555555
1794,4207,1678184976.0,0.1111111111111111
1794,2878,1680104678.0,0.16666666666666666
1794,4350,1680627398.0,0.2222222222222222
1794,10204,1685452512.0,0.2777777777777778
1794,6071,1685452518.0,0.3333333333333333
1794,2297,1688562873.0,0.3888888888888889
1794,1840,1689341514.0,0.4444444444444444
1794,11154,1693914973.0,0.5
1794,7545,1695730036.0,0.5555555555555556
1794,3015,1699542475.0,0.6111111111111112
1794,6182,1701777657.0,0.6666666666666666
1794,11272,1702054902.0,0.7222222222222222
1794,4229,1706707741.0,0.7777777777777778
1795,8153,1688487033.0,0.2
1795,3781,1695811973.0,0.4
1795,11274,1698080444.0,0.6
1796,11275,1673862352.0,0.09090909090909091
1796,11275,1673862357.0,0.18181818181818182
1796,11276,1673862470.0,0.2727272727272727
1796,11276,1687771224.0,0.36363636363636365
1796,11275,1687771259.0,0.45454545454545453
1796,11275,1687771262.0,0.5454545454545454
1796,11277,1687778581.0,0.6363636363636364
1796,11277,1687778586.0,0.7272727272727273
1797,11278,1675333274.0,0.037037037037037035
1797,6790,1675333864.0,0.07407407407407407
1797,11279,1680185810.0,0.1111111111111111
1797,11280,1680185816.0,0.14814814814814814
1797,9620,1680186648.0,0.18518518518518517
1797,4040,1680186650.0,0.2222222222222222
1797,11281,1680186653.0,0.25925925925925924
1797,11278,1685097148.0,0.2962962962962963
1797,6790,1685097151.0,0.3333333333333333
1797,11280,1687452213.0,0.37037037037037035
1797,11279,1687452217.0,0.4074074074074074
1797,11278,1687452221.0,0.4444444444444444
1797,4040,1687452224.0,0.48148148148148145
1797,11281,1687452227.0,0.5185185185185185
1797,9620,1687452231.0,0.5555555555555556
1797,11278,1697124706.0,0.5925925925925926
1797,4040,1697124729.0,0.6296296296296297
1797,11280,1697124732.0,0.6666666666666666
1797,11279,1697124736.0,0.7037037037037037
1797,11281,1697124740.0,0.7407407407407407
1797,4040,1706796941.0,0.7777777777777778
1798,11282,1674638670.0,0.037037037037037035
1798,11283,1681748250.0,0.07407407407407407
1798,914,1682008058.0,0.1111111111111111
1798,947,1682008067.0,0.14814814814814814
1798,5898,1682013561.0,0.18518518518518517
1798,934,1682013570.0,0.2222222222222222
1798,5363,1682191572.0,0.25925925925925924
1798,914,1682942794.0,0.2962962962962963
1798,3980,1682942797.0,0.3333333333333333
1798,528,1685038239.0,0.37037037037037035
1798,11284,1685038595.0,0.4074074074074074
1798,11285,1687529306.0,0.4444444444444444
1798,934,1688142454.0,0.48148148148148145
1798,934,1688142478.0,0.5185185185185185
1798,914,1688142514.0,0.5555555555555556
1798,11285,1688142553.0,0.5925925925925926
1798,11286,1700659026.0,0.6296296296296297
1798,11285,1706116077.0,0.6666666666666666
1798,934,1706116185.0,0.7037037037037037
1798,914,1706116197.0,0.7407407407407407
1798,7409,1706269921.0,0.7777777777777778
1799,2826,1683040863.0,0.125
1799,2692,1683040882.0,0.25
1799,3358,1685530378.0,0.375
1799,5501,1685725539.0,0.5
1799,2697,1686233185.0,0.625
1799,1030,1686326523.0,0.75
1800,11291,1673616577.0,0.043478260869565216
1800,11292,1673616604.0,0.08695652173913043
1800,9279,1678124913.0,0.13043478260869565
1800,4849,1686131043.0,0.17391304347826086
1800,3818,1686131055.0,0.21739130434782608
1800,11293,1688130089.0,0.2608695652173913
1800,8756,1688130149.0,0.30434782608695654
1800,11294,1688130152.0,0.34782608695652173
1800,596,1688725847.0,0.391304347826087
1800,2785,1693991382.0,0.43478260869565216
1800,11295,1698854358.0,0.4782608695652174
1800,11295,1701162039.0,0.5217391304347826
1800,8620,1701162108.0,0.5652173913043478
1800,10530,1701162112.0,0.6086956521739131
1800,11296,1701162189.0,0.6521739130434783
1800,1781,1702633303.0,0.6956521739130435
1800,3187,1705917564.0,0.7391304347826086
1800,11293,1707144159.0,0.782608695652174
1801,6826,1679485452.0,0.14285714285714285
1801,10218,1679485455.0,0.2857142857142857
1801,2747,1679485459.0,0.42857142857142855
1801,11043,1688647232.0,0.5714285714285714
1801,10218,1688647235.0,0.7142857142857143
1802,3095,1689859002.0,0.3333333333333333
1802,7900,1697046273.0,0.6666666666666666
1803,8445,1673437799.0,0.010101010101010102
1803,2580,1673437810.0,0.020202020202020204
1803,3021,1673953720.0,0.030303030303030304
1803,6891,1673953725.0,0.04040404040404041
1803,3021,1674479750.0,0.050505050505050504
1803,4208,1674561456.0,0.06060606060606061
1803,11297,1674561462.0,0.0707070707070707
1803,7482,1676296641.0,0.08080808080808081
1803,5281,1676296645.0,0.09090909090909091
1803,2336,1676296649.0,0.10101010101010101
1803,9279,1676553628.0,0.1111111111111111
1803,63,1678281144.0,0.12121212121212122
1803,11291,1678281147.0,0.13131313131313133
1803,10614,1678281151.0,0.1414141414141414
1803,3715,1678281157.0,0.15151515151515152
1803,2515,1678972994.0,0.16161616161616163
1803,2547,1678972998.0,0.1717171717171717
1803,9155,1679574339.0,0.18181818181818182
1803,251,1680523761.0,0.1919191919191919
1803,1604,1680606620.0,0.20202020202020202
1803,8445,1681385169.0,0.21212121212121213
1803,8996,1681474493.0,0.2222222222222222
1803,10587,1681751362.0,0.23232323232323232
1803,4497,1681751810.0,0.24242424242424243
